时间戳,温湿度传感器ID,位置,温度,湿度,PM2.5,预警状态
2025-04-24 05:00:00,SENS002,生产区A,29.2,62.1,18.5,温度偏高
2025-04-24 05:00:00,SENS003,生产区A,28.0,58.3,38.6,PM2.5超标
2025-04-24 05:00:00,SENS004,质检区,24.8,61.0,22.6,正常
2025-04-24 05:00:00,SENS005,生产区A,30.6,59.8,29.8,温度偏高
2025-04-24 05:00:00,SENS006,质检区,24.4,55.0,33.6,正常
2025-04-24 05:00:00,SENS007,质检区,27.4,52.8,40.9,PM2.5超标
2025-04-24 05:00:00,SENS008,生产区B,25.1,59.6,42.1,PM2.5超标
2025-04-24 06:00:00,SENS001,生产区B,27.9,52.2,41.2,PM2.5超标
2025-04-24 06:00:00,SENS002,生产区A,28.6,51.7,26.0,温度偏高
2025-04-24 06:00:00,SENS003,生产区A,30.9,57.0,25.9,温度偏高
2025-04-24 06:00:00,SENS004,质检区,26.7,58.6,24.1,正常
2025-04-24 06:00:00,SENS005,生产区A,29.8,57.1,33.0,温度偏高
2025-04-24 06:00:00,SENS006,质检区,25.6,51.0,25.9,正常
2025-04-24 06:00:00,SENS007,质检区,24.6,56.0,42.9,PM2.5超标
2025-04-24 06:00:00,SENS008,生产区B,27.9,57.8,41.9,PM2.5超标
2025-04-24 07:00:00,SENS001,生产区B,25.4,52.2,28.4,正常
2025-04-24 07:00:00,SENS002,生产区A,29.4,48.2,48.7,温度偏高|PM2.5超标
2025-04-24 07:00:00,SENS003,生产区A,30.5,53.1,49.9,温度偏高|PM2.5超标
2025-04-24 07:00:00,SENS004,质检区,25.9,51.1,25.4,正常
2025-04-24 07:00:00,SENS005,生产区A,28.9,50.2,49.2,温度偏高|PM2.5超标
2025-04-24 07:00:00,SENS006,质检区,26.4,52.5,39.3,PM2.5超标
2025-04-24 07:00:00,SENS007,质检区,25.4,56.6,45.2,PM2.5超标
2025-04-24 07:00:00,SENS008,生产区B,27.5,53.2,32.9,正常
2025-04-24 08:00:00,SENS001,生产区B,24.1,53.4,44.3,PM2.5超标
2025-04-24 08:00:00,SENS002,生产区A,29.2,46.7,33.7,温度偏高
2025-04-24 08:00:00,SENS003,生产区A,28.1,51.3,11.3,温度偏高
2025-04-24 08:00:00,SENS004,质检区,24.7,47.9,25.6,正常
2025-04-24 08:00:00,SENS005,生产区A,27.5,46.8,35.7,PM2.5超标
2025-04-24 08:00:00,SENS006,质检区,27.6,45.3,32.7,正常
2025-04-24 08:00:00,SENS007,质检区,23.7,45.1,49.3,PM2.5超标
2025-04-24 08:00:00,SENS008,生产区B,26.5,52.4,37.6,PM2.5超标
2025-04-24 09:00:00,SENS001,生产区B,25.1,44.8,22.5,正常
2025-04-24 09:00:00,SENS002,生产区A,27.7,46.8,43.0,PM2.5超标
2025-04-24 09:00:00,SENS003,生产区A,27.3,45.3,45.0,PM2.5超标
2025-04-24 09:00:00,SENS004,质检区,25.9,47.9,44.8,PM2.5超标
2025-04-24 09:00:00,SENS005,生产区A,26.4,46.2,11.6,正常
2025-04-24 09:00:00,SENS006,质检区,23.8,49.7,41.0,PM2.5超标
2025-04-24 09:00:00,SENS007,质检区,24.7,50.2,12.9,正常
2025-04-24 09:00:00,SENS008,生产区B,25.9,43.5,44.6,PM2.5超标
2025-04-24 10:00:00,SENS001,生产区B,23.2,48.9,30.1,正常
2025-04-24 10:00:00,SENS002,生产区A,27.4,48.7,27.6,正常
2025-04-24 10:00:00,SENS003,生产区A,25.8,42.7,11.3,正常
2025-04-24 10:00:00,SENS004,质检区,23.9,42.2,48.9,PM2.5超标
2025-04-24 10:00:00,SENS005,生产区A,26.2,47.5,25.3,正常
2025-04-24 10:00:00,SENS006,质检区,23.6,41.9,36.9,PM2.5超标
2025-04-24 10:00:00,SENS007,质检区,25.1,41.8,23.8,正常
2025-04-24 10:00:00,SENS008,生产区B,24.5,51.1,47.7,PM2.5超标
2025-04-24 11:00:00,SENS001,生产区B,24.8,47.2,31.5,正常
2025-04-24 11:00:00,SENS002,生产区A,26.4,45.9,16.7,正常
2025-04-24 11:00:00,SENS003,生产区A,25.7,46.6,43.8,PM2.5超标
2025-04-24 11:00:00,SENS004,质检区,23.6,40.5,19.8,正常
2025-04-24 11:00:00,SENS005,生产区A,26.4,45.4,30.7,正常
2025-04-24 11:00:00,SENS006,质检区,22.2,45.8,37.6,PM2.5超标
2025-04-24 11:00:00,SENS007,质检区,23.8,42.9,39.5,PM2.5超标
2025-04-24 11:00:00,SENS008,生产区B,22.4,49.5,22.1,正常
2025-04-24 12:00:00,SENS001,生产区B,24.7,43.6,31.6,正常
2025-04-24 12:00:00,SENS002,生产区A,27.3,49.3,17.8,正常
2025-04-24 12:00:00,SENS003,生产区A,27.8,41.5,43.6,PM2.5超标
2025-04-24 12:00:00,SENS004,质检区,23.0,43.0,16.2,正常
2025-04-24 12:00:00,SENS005,生产区A,26.5,45.5,25.4,正常
2025-04-24 12:00:00,SENS006,质检区,23.3,40.7,30.5,正常
2025-04-24 12:00:00,SENS007,质检区,22.6,48.0,15.2,正常
2025-04-24 12:00:00,SENS008,生产区B,22.1,45.0,38.9,PM2.5超标
2025-04-24 13:00:00,SENS001,生产区B,20.7,47.6,43.5,PM2.5超标
2025-04-24 13:00:00,SENS002,生产区A,25.0,44.6,40.9,PM2.5超标
2025-04-24 13:00:00,SENS003,生产区A,27.0,50.2,31.0,正常
2025-04-24 13:00:00,SENS004,质检区,21.4,46.1,18.2,正常
2025-04-24 13:00:00,SENS005,生产区A,26.5,42.5,24.1,正常
2025-04-24 13:00:00,SENS006,质检区,22.7,40.8,38.4,PM2.5超标
2025-04-24 13:00:00,SENS007,质检区,20.7,43.1,30.0,正常
2025-04-24 13:00:00,SENS008,生产区B,22.4,43.1,31.5,正常
2025-04-24 14:00:00,SENS001,生产区B,22.0,46.8,46.2,PM2.5超标
2025-04-24 14:00:00,SENS002,生产区A,25.0,50.0,31.1,正常
2025-04-24 14:00:00,SENS003,生产区A,24.8,50.7,35.5,PM2.5超标
2025-04-24 14:00:00,SENS004,质检区,22.1,44.6,16.9,正常
2025-04-24 14:00:00,SENS005,生产区A,23.8,49.6,23.0,正常
2025-04-24 14:00:00,SENS006,质检区,20.6,50.8,46.5,PM2.5超标
2025-04-24 14:00:00,SENS007,质检区,22.5,43.5,20.1,正常
2025-04-24 14:00:00,SENS008,生产区B,21.7,48.6,21.7,正常
2025-04-24 15:00:00,SENS001,生产区B,22.8,47.1,20.9,正常
2025-04-24 15:00:00,SENS002,生产区A,23.2,50.5,35.3,PM2.5超标
2025-04-24 15:00:00,SENS003,生产区A,22.9,51.8,32.9,正常
2025-04-24 15:00:00,SENS004,质检区,20.2,45.2,17.4,正常
2025-04-24 15:00:00,SENS005,生产区A,25.6,45.5,44.0,PM2.5超标
2025-04-24 15:00:00,SENS006,质检区,22.6,47.2,46.2,PM2.5超标
2025-04-24 15:00:00,SENS007,质检区,21.6,50.3,37.4,PM2.5超标
2025-04-24 15:00:00,SENS008,生产区B,20.8,52.2,13.8,正常
2025-04-24 16:00:00,SENS001,生产区B,19.1,46.4,39.8,PM2.5超标
2025-04-24 16:00:00,SENS002,生产区A,23.3,47.4,22.7,正常
2025-04-24 16:00:00,SENS003,生产区A,22.2,54.4,27.4,正常
2025-04-24 16:00:00,SENS004,质检区,19.7,49.4,26.2,正常
2025-04-24 16:00:00,SENS005,生产区A,24.5,54.9,13.5,正常
2025-04-24 16:00:00,SENS006,质检区,21.7,52.0,40.8,PM2.5超标
2025-04-24 16:00:00,SENS007,质检区,21.6,46.2,23.1,正常
2025-04-24 16:00:00,SENS008,生产区B,21.3,49.8,25.3,正常
2025-04-24 17:00:00,SENS001,生产区B,20.2,53.0,22.6,正常
2025-04-24 17:00:00,SENS002,生产区A,23.8,50.0,39.2,PM2.5超标
2025-04-24 17:00:00,SENS003,生产区A,22.5,49.2,38.5,PM2.5超标
2025-04-24 17:00:00,SENS004,质检区,20.1,50.2,47.9,PM2.5超标
2025-04-24 17:00:00,SENS005,生产区A,23.4,49.1,25.0,正常
2025-04-24 17:00:00,SENS006,质检区,21.7,49.3,34.9,正常
2025-04-24 17:00:00,SENS007,质检区,19.6,56.3,22.2,正常
2025-04-24 17:00:00,SENS008,生产区B,20.9,48.6,23.9,正常
2025-04-24 18:00:00,SENS001,生产区B,20.5,59.0,23.0,正常
2025-04-24 18:00:00,SENS002,生产区A,22.7,50.7,19.6,正常
2025-04-24 18:00:00,SENS003,生产区A,23.5,50.3,25.5,正常
2025-04-24 18:00:00,SENS004,质检区,20.5,58.4,35.7,PM2.5超标
2025-04-24 18:00:00,SENS005,生产区A,21.5,50.9,37.9,PM2.5超标
2025-04-24 18:00:00,SENS006,质检区,21.2,55.3,31.5,正常
2025-04-24 18:00:00,SENS007,质检区,21.1,51.8,31.1,正常
2025-04-24 18:00:00,SENS008,生产区B,21.0,56.2,47.6,PM2.5超标
2025-04-24 19:00:00,SENS001,生产区B,19.1,62.4,41.6,PM2.5超标
2025-04-24 19:00:00,SENS002,生产区A,24.7,56.3,37.1,PM2.5超标
2025-04-24 19:00:00,SENS003,生产区A,21.3,55.7,35.1,PM2.5超标
2025-04-24 19:00:00,SENS004,质检区,18.5,53.0,37.0,PM2.5超标
2025-04-24 19:00:00,SENS005,生产区A,24.4,62.5,46.1,PM2.5超标
2025-04-24 19:00:00,SENS006,质检区,21.9,57.4,27.7,正常
2025-04-24 19:00:00,SENS007,质检区,20.7,55.8,22.7,正常
2025-04-24 19:00:00,SENS008,生产区B,20.1,57.2,18.7,正常
2025-04-24 20:00:00,SENS001,生产区B,21.3,64.2,12.4,正常
2025-04-24 20:00:00,SENS002,生产区A,22.3,60.2,14.1,正常
2025-04-24 20:00:00,SENS003,生产区A,22.7,58.1,28.5,正常
2025-04-24 20:00:00,SENS004,质检区,21.2,61.4,13.8,正常
2025-04-24 20:00:00,SENS005,生产区A,24.3,56.0,17.3,正常
2025-04-24 20:00:00,SENS006,质检区,18.9,63.0,16.1,正常
2025-04-24 20:00:00,SENS007,质检区,20.5,63.0,13.8,正常
2025-04-24 20:00:00,SENS008,生产区B,20.6,58.5,45.5,PM2.5超标
2025-04-24 21:00:00,SENS001,生产区B,19.6,64.0,35.0,正常
2025-04-24 21:00:00,SENS002,生产区A,25.7,59.4,32.3,正常
2025-04-24 21:00:00,SENS003,生产区A,25.5,61.8,28.0,正常
2025-04-24 21:00:00,SENS004,质检区,21.1,60.5,47.0,PM2.5超标
2025-04-24 21:00:00,SENS005,生产区A,22.4,62.7,39.3,PM2.5超标
2025-04-24 21:00:00,SENS006,质检区,19.6,60.7,28.4,正常
2025-04-24 21:00:00,SENS007,质检区,20.9,57.7,18.9,正常
2025-04-24 21:00:00,SENS008,生产区B,21.1,62.0,15.0,正常
2025-04-24 22:00:00,SENS001,生产区B,23.1,62.1,44.9,PM2.5超标
2025-04-24 22:00:00,SENS002,生产区A,23.4,63.0,12.3,正常
2025-04-24 22:00:00,SENS003,生产区A,24.4,66.3,49.9,PM2.5超标
2025-04-24 22:00:00,SENS004,质检区,20.7,68.5,46.8,PM2.5超标
2025-04-24 22:00:00,SENS005,生产区A,23.6,63.0,48.1,PM2.5超标
2025-04-24 22:00:00,SENS006,质检区,20.3,62.7,25.8,正常
2025-04-24 22:00:00,SENS007,质检区,21.1,61.3,40.5,PM2.5超标
2025-04-24 22:00:00,SENS008,生产区B,22.0,61.0,29.4,正常
2025-04-24 23:00:00,SENS001,生产区B,22.8,63.1,38.7,PM2.5超标
2025-04-24 23:00:00,SENS002,生产区A,24.5,69.1,18.0,正常
2025-04-24 23:00:00,SENS003,生产区A,26.1,68.9,41.4,PM2.5超标
2025-04-24 23:00:00,SENS004,质检区,23.4,62.8,40.6,PM2.5超标
2025-04-24 23:00:00,SENS005,生产区A,23.8,66.1,13.7,正常
2025-04-24 23:00:00,SENS006,质检区,22.9,69.1,26.3,正常
2025-04-24 23:00:00,SENS007,质检区,23.9,66.1,22.6,正常
2025-04-24 23:00:00,SENS008,生产区B,22.6,62.3,23.7,正常
2025-04-25 00:00:00,SENS001,生产区B,21.3,62.6,39.4,PM2.5超标
2025-04-25 00:00:00,SENS002,生产区A,26.2,64.2,48.7,PM2.5超标
2025-04-25 00:00:00,SENS003,生产区A,24.1,60.1,21.8,正常
2025-04-25 00:00:00,SENS004,质检区,21.6,63.2,31.1,正常
2025-04-25 00:00:00,SENS005,生产区A,24.7,64.9,33.1,正常
2025-04-25 00:00:00,SENS006,质检区,23.5,67.9,21.7,正常
2025-04-25 00:00:00,SENS007,质检区,22.2,60.6,47.7,PM2.5超标
2025-04-25 00:00:00,SENS008,生产区B,22.2,61.8,36.9,PM2.5超标
2025-04-25 01:00:00,SENS001,生产区B,23.8,62.2,27.8,正常
2025-04-25 01:00:00,SENS002,生产区A,28.6,61.3,29.3,温度偏高
2025-04-25 01:00:00,SENS003,生产区A,25.7,67.9,20.3,正常
2025-04-25 01:00:00,SENS004,质检区,24.9,68.2,44.2,PM2.5超标
2025-04-25 01:00:00,SENS005,生产区A,27.8,60.8,13.3,正常
2025-04-25 01:00:00,SENS006,质检区,23.9,59.9,23.3,正常
2025-04-25 01:00:00,SENS007,质检区,22.1,69.7,43.9,PM2.5超标
2025-04-25 01:00:00,SENS008,生产区B,23.0,60.7,11.8,正常
2025-04-25 02:00:00,SENS001,生产区B,25.2,65.9,36.0,PM2.5超标
2025-04-25 02:00:00,SENS002,生产区A,27.4,59.4,10.7,正常
2025-04-25 02:00:00,SENS003,生产区A,26.6,60.3,40.2,PM2.5超标
2025-04-25 02:00:00,SENS004,质检区,23.9,64.6,30.0,正常
2025-04-25 02:00:00,SENS005,生产区A,28.4,68.3,38.6,温度偏高|PM2.5超标
2025-04-25 02:00:00,SENS006,质检区,26.0,68.2,29.5,正常
2025-04-25 02:00:00,SENS007,质检区,22.7,62.3,45.9,PM2.5超标
2025-04-25 02:00:00,SENS008,生产区B,24.2,63.1,45.5,PM2.5超标
2025-04-25 03:00:00,SENS001,生产区B,23.8,59.7,39.4,PM2.5超标
2025-04-25 03:00:00,SENS002,生产区A,29.9,62.1,19.6,温度偏高
2025-04-25 03:00:00,SENS003,生产区A,30.0,64.3,26.6,温度偏高
2025-04-25 03:00:00,SENS004,质检区,25.4,61.3,42.1,PM2.5超标
2025-04-25 03:00:00,SENS005,生产区A,28.4,58.4,19.4,温度偏高
2025-04-25 03:00:00,SENS006,质检区,26.3,63.8,47.7,PM2.5超标
2025-04-25 03:00:00,SENS007,质检区,24.8,63.1,17.4,正常
2025-04-25 03:00:00,SENS008,生产区B,23.8,65.9,38.0,PM2.5超标
2025-04-25 04:00:00,SENS001,生产区B,26.7,62.3,33.6,正常
2025-04-25 04:00:00,SENS002,生产区A,29.5,59.4,23.3,温度偏高
2025-04-25 04:00:00,SENS003,生产区A,29.0,63.3,30.1,温度偏高
2025-04-25 04:00:00,SENS004,质检区,24.9,64.8,29.9,正常
2025-04-25 04:00:00,SENS005,生产区A,29.8,60.0,21.3,温度偏高
2025-04-25 04:00:00,SENS006,质检区,27.5,61.3,24.0,正常
2025-04-25 04:00:00,SENS007,质检区,26.4,62.3,34.0,正常
2025-04-25 04:00:00,SENS008,生产区B,26.9,61.1,46.8,PM2.5超标
2025-04-25 05:00:00,SENS001,生产区B,27.2,55.8,35.3,PM2.5超标
2025-04-25 05:00:00,SENS002,生产区A,30.5,57.2,31.0,温度偏高
2025-04-25 05:00:00,SENS003,生产区A,30.9,55.8,11.1,温度偏高
2025-04-25 05:00:00,SENS004,质检区,24.1,55.5,21.0,正常
2025-04-25 05:00:00,SENS005,生产区A,30.8,55.2,46.5,温度偏高|PM2.5超标
2025-04-25 05:00:00,SENS006,质检区,27.6,58.2,35.9,PM2.5超标
2025-04-25 05:00:00,SENS007,质检区,24.3,58.3,43.4,PM2.5超标
2025-04-25 05:00:00,SENS008,生产区B,27.5,54.9,16.0,正常
2025-04-25 06:00:00,SENS001,生产区B,24.3,50.6,22.5,正常
2025-04-25 06:00:00,SENS002,生产区A,28.2,51.0,29.3,温度偏高
2025-04-25 06:00:00,SENS003,生产区A,29.3,55.5,45.7,温度偏高|PM2.5超标
2025-04-25 06:00:00,SENS004,质检区,25.0,59.8,15.0,正常
2025-04-25 06:00:00,SENS005,生产区A,29.7,57.7,10.5,温度偏高
2025-04-25 06:00:00,SENS006,质检区,24.6,59.7,10.4,正常
2025-04-25 06:00:00,SENS007,质检区,24.6,59.7,40.1,PM2.5超标
2025-04-25 06:00:00,SENS008,生产区B,25.4,51.8,31.0,正常
2025-04-25 07:00:00,SENS001,生产区B,27.1,51.4,38.3,PM2.5超标
2025-04-25 07:00:00,SENS002,生产区A,27.5,52.1,12.7,正常
2025-04-25 07:00:00,SENS003,生产区A,28.2,49.6,27.4,温度偏高
2025-04-25 07:00:00,SENS004,质检区,27.9,53.7,43.2,PM2.5超标
2025-04-25 07:00:00,SENS005,生产区A,27.8,53.4,17.6,正常
2025-04-25 07:00:00,SENS006,质检区,26.0,51.0,11.1,正常
2025-04-25 07:00:00,SENS007,质检区,25.8,53.1,41.8,PM2.5超标
2025-04-25 07:00:00,SENS008,生产区B,25.4,56.2,29.7,正常
2025-04-25 08:00:00,SENS001,生产区B,25.2,46.7,30.9,正常
2025-04-25 08:00:00,SENS002,生产区A,28.8,50.1,20.5,温度偏高
2025-04-25 08:00:00,SENS003,生产区A,30.2,47.7,45.1,温度偏高|PM2.5超标
2025-04-25 08:00:00,SENS004,质检区,27.0,51.7,44.4,PM2.5超标
2025-04-25 08:00:00,SENS005,生产区A,30.6,52.6,42.8,温度偏高|PM2.5超标
2025-04-25 08:00:00,SENS006,质检区,24.9,45.8,36.4,PM2.5超标
2025-04-25 08:00:00,SENS007,质检区,27.3,45.9,18.8,正常
2025-04-25 08:00:00,SENS008,生产区B,25.1,45.7,35.4,PM2.5超标
2025-04-25 09:00:00,SENS001,生产区B,25.1,45.1,47.2,PM2.5超标
2025-04-25 09:00:00,SENS002,生产区A,27.2,45.5,49.9,PM2.5超标
2025-04-25 09:00:00,SENS003,生产区A,30.1,44.9,42.9,温度偏高|PM2.5超标
2025-04-25 09:00:00,SENS004,质检区,26.9,51.6,17.3,正常
2025-04-25 09:00:00,SENS005,生产区A,27.3,43.1,48.2,PM2.5超标
2025-04-25 09:00:00,SENS006,质检区,25.5,47.4,34.3,正常
2025-04-25 09:00:00,SENS007,质检区,25.7,49.5,24.9,正常
2025-04-25 09:00:00,SENS008,生产区B,23.6,52.1,48.6,PM2.5超标
2025-04-25 10:00:00,SENS001,生产区B,24.1,50.5,28.2,正常
2025-04-25 10:00:00,SENS002,生产区A,28.7,48.0,45.0,温度偏高|PM2.5超标
2025-04-25 10:00:00,SENS003,生产区A,29.4,45.6,28.2,温度偏高
2025-04-25 10:00:00,SENS004,质检区,25.0,48.4,22.9,正常
2025-04-25 10:00:00,SENS005,生产区A,29.2,41.8,39.4,温度偏高|PM2.5超标
2025-04-25 10:00:00,SENS006,质检区,25.0,46.7,29.8,正常
2025-04-25 10:00:00,SENS007,质检区,26.2,48.4,49.1,PM2.5超标
2025-04-25 10:00:00,SENS008,生产区B,24.4,45.4,27.7,正常
2025-04-25 11:00:00,SENS001,生产区B,25.3,46.3,13.0,正常
2025-04-25 11:00:00,SENS002,生产区A,28.2,44.1,15.8,温度偏高
2025-04-25 11:00:00,SENS003,生产区A,26.9,46.5,19.0,正常
2025-04-25 11:00:00,SENS004,质检区,22.9,45.7,17.3,正常
2025-04-25 11:00:00,SENS005,生产区A,25.7,42.9,22.6,正常
2025-04-25 11:00:00,SENS006,质检区,24.7,40.7,13.1,正常
2025-04-25 11:00:00,SENS007,质检区,25.6,48.3,28.3,正常
2025-04-25 11:00:00,SENS008,生产区B,23.7,41.3,14.2,正常
2025-04-25 12:00:00,SENS001,生产区B,24.4,47.3,22.3,正常
2025-04-25 12:00:00,SENS002,生产区A,26.9,47.1,42.7,PM2.5超标
2025-04-25 12:00:00,SENS003,生产区A,24.3,40.4,24.1,正常
2025-04-25 12:00:00,SENS004,质检区,24.9,43.9,43.9,PM2.5超标
2025-04-25 12:00:00,SENS005,生产区A,26.7,48.8,22.2,正常
2025-04-25 12:00:00,SENS006,质检区,21.9,45.3,25.0,正常
2025-04-25 12:00:00,SENS007,质检区,22.1,41.3,26.1,正常
2025-04-25 12:00:00,SENS008,生产区B,22.3,40.8,34.4,正常
2025-04-25 13:00:00,SENS001,生产区B,22.7,46.1,38.4,PM2.5超标
2025-04-25 13:00:00,SENS002,生产区A,24.4,45.0,27.3,正常
2025-04-25 13:00:00,SENS003,生产区A,23.7,47.2,31.5,正常
2025-04-25 13:00:00,SENS004,质检区,22.8,42.2,36.5,PM2.5超标
2025-04-25 13:00:00,SENS005,生产区A,25.8,42.4,32.4,正常
2025-04-25 13:00:00,SENS006,质检区,21.4,42.1,17.7,正常
2025-04-25 13:00:00,SENS007,质检区,23.1,48.6,20.5,正常
2025-04-25 13:00:00,SENS008,生产区B,22.7,40.6,14.0,正常
2025-04-25 14:00:00,SENS001,生产区B,23.5,46.8,19.1,正常
2025-04-25 14:00:00,SENS002,生产区A,25.5,51.1,21.5,正常
2025-04-25 14:00:00,SENS003,生产区A,25.4,44.6,23.0,正常
2025-04-25 14:00:00,SENS004,质检区,23.1,47.4,42.0,PM2.5超标
2025-04-25 14:00:00,SENS005,生产区A,22.6,42.1,27.7,正常
2025-04-25 14:00:00,SENS006,质检区,23.5,48.9,36.8,PM2.5超标
2025-04-25 14:00:00,SENS007,质检区,21.3,47.7,40.8,PM2.5超标
2025-04-25 14:00:00,SENS008,生产区B,21.9,47.6,31.2,正常
2025-04-25 15:00:00,SENS001,生产区B,21.8,44.7,20.3,正常
2025-04-25 15:00:00,SENS002,生产区A,22.4,48.5,22.4,正常
2025-04-25 15:00:00,SENS003,生产区A,24.2,46.0,11.4,正常
2025-04-25 15:00:00,SENS004,质检区,22.8,51.3,18.1,正常
2025-04-25 15:00:00,SENS005,生产区A,25.5,46.2,23.2,正常
2025-04-25 15:00:00,SENS006,质检区,22.6,46.9,25.5,正常
2025-04-25 15:00:00,SENS007,质检区,19.7,50.1,25.6,正常
2025-04-25 15:00:00,SENS008,生产区B,21.4,49.7,10.5,正常
2025-04-25 16:00:00,SENS001,生产区B,21.2,46.9,12.7,正常
2025-04-25 16:00:00,SENS002,生产区A,23.5,46.6,33.9,正常
2025-04-25 16:00:00,SENS003,生产区A,22.3,53.7,10.1,正常
2025-04-25 16:00:00,SENS004,质检区,22.0,45.1,36.6,PM2.5超标
2025-04-25 16:00:00,SENS005,生产区A,23.8,46.2,20.1,正常
2025-04-25 16:00:00,SENS006,质检区,20.1,53.3,15.9,正常
2025-04-25 16:00:00,SENS007,质检区,20.0,53.4,31.5,正常
2025-04-25 16:00:00,SENS008,生产区B,22.2,46.4,34.7,正常
2025-04-25 17:00:00,SENS001,生产区B,21.3,51.0,50.0,PM2.5超标
2025-04-25 17:00:00,SENS002,生产区A,23.7,54.1,44.5,PM2.5超标
2025-04-25 17:00:00,SENS003,生产区A,23.5,54.3,29.0,正常
2025-04-25 17:00:00,SENS004,质检区,19.6,50.0,13.6,正常
2025-04-25 17:00:00,SENS005,生产区A,23.4,53.6,26.9,正常
2025-04-25 17:00:00,SENS006,质检区,19.2,48.2,17.6,正常
2025-04-25 17:00:00,SENS007,质检区,19.3,51.3,13.7,正常
2025-04-25 17:00:00,SENS008,生产区B,19.5,51.6,45.0,PM2.5超标
2025-04-25 18:00:00,SENS001,生产区B,18.3,58.5,47.8,PM2.5超标
2025-04-25 18:00:00,SENS002,生产区A,21.8,56.4,34.9,正常
2025-04-25 18:00:00,SENS003,生产区A,24.9,50.6,38.8,PM2.5超标
2025-04-25 18:00:00,SENS004,质检区,20.9,52.8,46.5,PM2.5超标
2025-04-25 18:00:00,SENS005,生产区A,24.5,53.4,29.8,正常
2025-04-25 18:00:00,SENS006,质检区,21.2,57.1,38.5,PM2.5超标
2025-04-25 18:00:00,SENS007,质检区,19.7,56.9,18.1,正常
2025-04-25 18:00:00,SENS008,生产区B,18.3,53.4,23.6,正常
2025-04-25 19:00:00,SENS001,生产区B,21.0,58.0,34.9,正常
2025-04-25 19:00:00,SENS002,生产区A,22.8,54.8,30.4,正常
2025-04-25 19:00:00,SENS003,生产区A,22.7,61.7,42.6,PM2.5超标
2025-04-25 19:00:00,SENS004,质检区,21.0,56.0,38.6,PM2.5超标
2025-04-25 19:00:00,SENS005,生产区A,21.8,62.4,40.6,PM2.5超标
2025-04-25 19:00:00,SENS006,质检区,19.3,60.6,36.9,PM2.5超标
2025-04-25 19:00:00,SENS007,质检区,19.3,57.0,45.2,PM2.5超标
2025-04-25 19:00:00,SENS008,生产区B,21.5,58.7,35.3,PM2.5超标
2025-04-25 20:00:00,SENS001,生产区B,21.3,62.9,29.2,正常
2025-04-25 20:00:00,SENS002,生产区A,24.4,56.2,22.2,正常
2025-04-25 20:00:00,SENS003,生产区A,24.9,63.4,28.1,正常
2025-04-25 20:00:00,SENS004,质检区,19.4,59.4,38.7,PM2.5超标
2025-04-25 20:00:00,SENS005,生产区A,21.7,57.3,20.3,正常
2025-04-25 20:00:00,SENS006,质检区,20.4,61.2,25.8,正常
2025-04-25 20:00:00,SENS007,质检区,21.3,59.6,13.5,正常
2025-04-25 20:00:00,SENS008,生产区B,22.1,55.4,26.9,正常
2025-04-25 21:00:00,SENS001,生产区B,22.5,63.1,14.7,正常
2025-04-25 21:00:00,SENS002,生产区A,25.1,67.0,25.5,正常
2025-04-25 21:00:00,SENS003,生产区A,25.3,66.0,14.3,正常
2025-04-25 21:00:00,SENS004,质检区,19.7,62.5,16.3,正常
2025-04-25 21:00:00,SENS005,生产区A,25.0,62.5,35.3,PM2.5超标
2025-04-25 21:00:00,SENS006,质检区,19.0,57.4,22.5,正常
2025-04-25 21:00:00,SENS007,质检区,19.6,59.5,16.7,正常
2025-04-25 21:00:00,SENS008,生产区B,22.7,65.9,39.3,PM2.5超标
2025-04-25 22:00:00,SENS001,生产区B,21.8,68.6,28.1,正常
2025-04-25 22:00:00,SENS002,生产区A,24.9,63.2,30.4,正常
2025-04-25 22:00:00,SENS003,生产区A,24.7,67.9,12.3,正常
2025-04-25 22:00:00,SENS004,质检区,23.2,58.7,44.6,PM2.5超标
2025-04-25 22:00:00,SENS005,生产区A,25.7,60.1,30.0,正常
2025-04-25 22:00:00,SENS006,质检区,20.2,62.9,44.9,PM2.5超标
2025-04-25 22:00:00,SENS007,质检区,19.8,59.9,16.7,正常
2025-04-25 22:00:00,SENS008,生产区B,22.7,62.0,29.8,正常
2025-04-25 23:00:00,SENS001,生产区B,20.9,61.8,23.8,正常
2025-04-25 23:00:00,SENS002,生产区A,25.9,64.6,22.5,正常
2025-04-25 23:00:00,SENS003,生产区A,24.6,64.9,40.0,PM2.5超标
2025-04-25 23:00:00,SENS004,质检区,20.5,67.4,28.5,正常
2025-04-25 23:00:00,SENS005,生产区A,24.7,68.9,30.7,正常
2025-04-25 23:00:00,SENS006,质检区,20.7,60.4,22.6,正常
2025-04-25 23:00:00,SENS007,质检区,22.3,60.2,36.7,PM2.5超标
2025-04-25 23:00:00,SENS008,生产区B,23.9,64.3,34.4,正常
2025-04-26 00:00:00,SENS001,生产区B,21.5,60.6,18.6,正常
2025-04-26 00:00:00,SENS002,生产区A,26.8,63.0,30.1,正常
2025-04-26 00:00:00,SENS003,生产区A,26.6,65.9,30.0,正常
2025-04-26 00:00:00,SENS004,质检区,21.3,68.6,29.1,正常
2025-04-26 00:00:00,SENS005,生产区A,24.1,64.8,23.9,正常
2025-04-26 00:00:00,SENS006,质检区,22.5,67.7,34.2,正常
2025-04-26 00:00:00,SENS007,质检区,22.6,65.7,36.2,PM2.5超标
