时间戳,设备ID,设备状态,总运行时间,故障持续时间,故障次数,振动值,温度,维护到期时间,上次维护时间,预警状态
2025-04-25 19:00:00,CNC002,故障,370.0,1.0,27,0.23,24.4,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-25 20:00:00,CNC002,待维护,370.0,0.0,27,0.78,30.2,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-25 21:00:00,CNC002,故障,370.0,1.0,28,0.24,42.510000000000005,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-25 22:00:00,CNC002,故障,370.0,1.0,29,0.74,33.3,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-25 23:00:00,CNC002,运行中,371.0,0.0,29,0.92,34.7,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-25 16:00:00,CNC003,运行中,373.0,0.0,22,0.39,24.3,2025-04-27,2025-03-29,故障频发
2025-04-25 17:00:00,CNC003,待机,373.0,0.0,22,0.17,25.1,2025-04-27,2025-03-29,故障频发
2025-04-25 18:00:00,CNC003,运行中,374.0,0.0,22,0.17,34.5,2025-04-27,2025-03-29,故障频发
2025-04-25 19:00:00,CNC003,运行中,375.0,0.0,22,0.32,29.7,2025-04-27,2025-03-29,故障频发
2025-04-25 20:00:00,CNC003,故障,375.0,1.0,23,0.48,20.1,2025-04-27,2025-03-29,故障频发
2025-04-25 21:00:00,CNC003,运行中,376.0,0.0,23,0.31,23.0,2025-04-27,2025-03-29,故障频发
2025-04-25 22:00:00,CNC003,待机,376.0,0.0,23,0.3,22.5,2025-04-27,2025-03-29,故障频发
2025-04-25 23:00:00,CNC003,运行中,377.0,0.0,23,0.44,20.1,2025-04-27,2025-03-29,故障频发
2025-04-25 16:00:00,CNC004,运行中,359.0,0.0,20,0.28,32.6,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-25 17:00:00,CNC004,待维护,359.0,0.0,20,0.23,29.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-25 18:00:00,CNC004,运行中,360.0,0.0,20,0.4,22.4,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-25 19:00:00,CNC004,待维护,360.0,0.0,20,0.6,38.87,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-25 20:00:00,CNC004,运行中,361.0,0.0,20,0.88,35.75,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-25 21:00:00,CNC004,故障,361.0,1.0,21,0.22,30.8,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-25 22:00:00,CNC004,待维护,361.0,0.0,21,0.24,25.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-25 23:00:00,CNC004,运行中,362.0,0.0,21,0.98,27.5,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-25 16:00:00,CNC005,运行中,346.0,0.0,33,0.56,29.1,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-25 17:00:00,CNC005,运行中,347.0,0.0,33,0.76,25.8,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-25 18:00:00,CNC005,待机,347.0,0.0,33,0.3,34.0,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-25 19:00:00,CNC005,运行中,348.0,0.0,33,0.52,23.0,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-25 20:00:00,CNC005,待机,348.0,0.0,33,0.31,44.980000000000004,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-04-25 21:00:00,CNC005,运行中,349.0,0.0,33,0.94,31.7,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-25 22:00:00,CNC005,运行中,350.0,0.0,33,0.29,45.37,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-04-25 23:00:00,CNC005,运行中,351.0,0.0,33,0.82,26.91,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-26 00:00:00,CNC001,运行中,374.0,0.0,28,0.46,44.72,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 01:00:00,CNC001,故障,374.0,1.0,29,0.23,34.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 02:00:00,CNC001,运行中,375.0,0.0,29,0.8,33.54,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-26 03:00:00,CNC001,故障,375.0,1.0,30,0.44,33.28,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 04:00:00,CNC001,运行中,376.0,0.0,30,0.13,28.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 05:00:00,CNC001,故障,376.0,1.0,31,0.36,32.37,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 06:00:00,CNC001,运行中,377.0,0.0,31,0.3,44.72,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 07:00:00,CNC001,待维护,377.0,0.0,31,0.46,25.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 00:00:00,CNC002,运行中,372.0,0.0,29,0.17,32.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 01:00:00,CNC002,待维护,372.0,0.0,29,0.56,35.36,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-26 02:00:00,CNC002,运行中,373.0,0.0,29,0.34,26.91,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 03:00:00,CNC002,待维护,373.0,0.0,29,0.8,31.0,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-26 04:00:00,CNC002,待维护,373.0,0.0,29,0.37,28.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 05:00:00,CNC002,运行中,374.0,0.0,29,0.31,32.37,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 06:00:00,CNC002,运行中,375.0,0.0,29,0.39,32.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 07:00:00,CNC002,故障,375.0,1.0,30,0.72,44.07,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-26 00:00:00,CNC003,运行中,378.0,0.0,23,0.5,21.8,2025-04-27,2025-03-29,故障频发
2025-04-26 01:00:00,CNC003,待机,378.0,0.0,23,0.24,27.4,2025-04-27,2025-03-29,故障频发
2025-04-26 02:00:00,CNC003,运行中,379.0,0.0,23,0.35,33.0,2025-04-27,2025-03-29,故障频发
2025-04-26 03:00:00,CNC003,运行中,380.0,0.0,23,0.45,33.5,2025-04-27,2025-03-29,故障频发
2025-04-26 04:00:00,CNC003,运行中,381.0,0.0,23,0.48,21.2,2025-04-27,2025-03-29,故障频发
2025-04-26 05:00:00,CNC003,运行中,382.0,0.0,23,0.1,21.1,2025-04-27,2025-03-29,故障频发
2025-04-26 06:00:00,CNC003,运行中,383.0,0.0,23,0.4,21.4,2025-04-27,2025-03-29,故障频发
2025-04-26 07:00:00,CNC003,运行中,384.0,0.0,23,0.44,28.8,2025-04-27,2025-03-29,故障频发
2025-04-26 00:00:00,CNC004,待维护,362.0,0.0,21,0.48,29.3,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 01:00:00,CNC004,故障,362.0,1.0,22,0.48,21.3,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 02:00:00,CNC004,故障,362.0,1.0,23,0.92,44.85,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-26 03:00:00,CNC004,运行中,363.0,0.0,23,0.64,29.3,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 04:00:00,CNC004,待机,363.0,0.0,23,0.37,32.11,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 05:00:00,CNC004,待维护,363.0,0.0,23,0.22,21.4,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 06:00:00,CNC004,待维护,363.0,0.0,23,0.8,22.3,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 07:00:00,CNC004,运行中,364.0,0.0,23,0.15,26.52,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 00:00:00,CNC005,运行中,352.0,0.0,33,0.18,43.42,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-04-26 01:00:00,CNC005,运行中,353.0,0.0,33,0.72,32.76,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-26 02:00:00,CNC005,运行中,354.0,0.0,33,0.19,33.6,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 03:00:00,CNC005,故障,354.0,1.0,34,1.0,32.0,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-26 04:00:00,CNC005,待机,354.0,0.0,34,0.78,21.7,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-26 05:00:00,CNC005,运行中,355.0,0.0,34,0.25,27.2,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 06:00:00,CNC005,运行中,356.0,0.0,34,0.31,30.9,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 07:00:00,CNC005,待维护,356.0,0.0,34,0.78,41.21,2025-04-21,2025-04-01,振动异常|温度异常|需要维护|故障频发
2025-04-26 08:00:00,CNC001,待维护,377.0,0.0,31,0.44,20.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 09:00:00,CNC001,待维护,377.0,0.0,31,0.33,33.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 10:00:00,CNC001,待维护,377.0,0.0,31,0.42,44.07,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 11:00:00,CNC001,待维护,377.0,0.0,31,0.3,24.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 12:00:00,CNC001,待维护,377.0,0.0,31,0.47,31.7,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 13:00:00,CNC001,待机,377.0,0.0,31,0.8,34.5,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-26 14:00:00,CNC001,运行中,378.0,0.0,31,0.35,33.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 15:00:00,CNC001,运行中,379.0,0.0,31,0.26,38.22,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 08:00:00,CNC002,故障,375.0,1.0,31,0.26,41.86000000000001,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 09:00:00,CNC002,运行中,376.0,0.0,31,0.66,39.78,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-26 10:00:00,CNC002,运行中,377.0,0.0,31,0.3,34.5,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 11:00:00,CNC002,待机,377.0,0.0,31,0.26,32.8,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 12:00:00,CNC002,待维护,377.0,0.0,31,0.12,40.43,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 13:00:00,CNC002,运行中,378.0,0.0,31,0.24,31.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 14:00:00,CNC002,运行中,379.0,0.0,31,0.13,36.660000000000004,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 15:00:00,CNC002,待维护,379.0,0.0,31,0.88,28.86,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-26 08:00:00,CNC003,运行中,385.0,0.0,23,0.26,30.8,2025-04-27,2025-03-29,故障频发
2025-04-26 09:00:00,CNC003,待机,385.0,0.0,23,0.11,22.6,2025-04-27,2025-03-29,故障频发
2025-04-26 10:00:00,CNC003,运行中,386.0,0.0,23,0.22,24.5,2025-04-27,2025-03-29,故障频发
2025-04-26 11:00:00,CNC003,运行中,387.0,0.0,23,0.34,32.3,2025-04-27,2025-03-29,故障频发
2025-04-26 12:00:00,CNC003,待机,387.0,0.0,23,0.25,21.6,2025-04-27,2025-03-29,故障频发
2025-04-26 13:00:00,CNC003,故障,387.0,1.0,24,0.9,34.6,2025-04-27,2025-03-29,振动异常|故障频发
2025-04-26 14:00:00,CNC003,运行中,388.0,0.0,24,0.49,29.9,2025-04-27,2025-03-29,故障频发
2025-04-26 15:00:00,CNC003,待机,388.0,0.0,24,0.32,23.4,2025-04-27,2025-03-29,故障频发
2025-04-26 08:00:00,CNC004,待机,364.0,0.0,23,0.44,21.9,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 09:00:00,CNC004,待维护,364.0,0.0,23,0.82,31.4,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 10:00:00,CNC004,故障,364.0,1.0,24,0.24,22.2,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 11:00:00,CNC004,运行中,365.0,0.0,24,0.34,22.4,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 12:00:00,CNC004,运行中,366.0,0.0,24,0.5,34.6,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 13:00:00,CNC004,待机,366.0,0.0,24,0.9,25.2,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 14:00:00,CNC004,运行中,367.0,0.0,24,0.2,26.0,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 15:00:00,CNC004,待维护,367.0,0.0,24,0.74,23.7,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 08:00:00,CNC005,待维护,356.0,0.0,34,0.48,28.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 09:00:00,CNC005,待维护,356.0,0.0,34,0.7,30.5,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-26 10:00:00,CNC005,待维护,356.0,0.0,34,0.33,33.1,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 11:00:00,CNC005,运行中,357.0,0.0,34,0.23,26.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 12:00:00,CNC005,运行中,358.0,0.0,34,0.18,28.6,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 13:00:00,CNC005,运行中,359.0,0.0,34,0.48,44.72,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-04-26 14:00:00,CNC005,待维护,359.0,0.0,34,0.18,21.2,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 15:00:00,CNC005,运行中,360.0,0.0,34,0.34,30.3,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 16:00:00,CNC001,运行中,380.0,0.0,31,0.36,29.900000000000002,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 17:00:00,CNC001,待维护,380.0,0.0,31,0.24,31.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 18:00:00,CNC001,运行中,381.0,0.0,31,0.4,44.2,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 19:00:00,CNC001,待机,381.0,0.0,31,0.23,34.6,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 20:00:00,CNC001,运行中,382.0,0.0,31,0.26,29.7,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 21:00:00,CNC001,待维护,382.0,0.0,31,0.28,42.64,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 22:00:00,CNC001,待机,382.0,0.0,31,0.46,34.97,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 23:00:00,CNC001,运行中,383.0,0.0,31,0.23,31.330000000000002,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 16:00:00,CNC002,运行中,380.0,0.0,31,0.28,28.730000000000004,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 17:00:00,CNC002,待维护,380.0,0.0,31,0.12,34.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 18:00:00,CNC002,运行中,381.0,0.0,31,0.3,24.5,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 19:00:00,CNC002,运行中,382.0,0.0,31,0.15,22.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 20:00:00,CNC002,运行中,383.0,0.0,31,0.28,43.29,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-26 21:00:00,CNC002,待维护,383.0,0.0,31,0.41,34.2,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 22:00:00,CNC002,待维护,383.0,0.0,31,0.3,33.019999999999996,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 23:00:00,CNC002,故障,383.0,1.0,32,0.29,30.5,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-26 16:00:00,CNC003,运行中,389.0,0.0,24,0.48,25.3,2025-04-27,2025-03-29,故障频发
2025-04-26 17:00:00,CNC003,待机,389.0,0.0,24,0.21,28.1,2025-04-27,2025-03-29,故障频发
2025-04-26 18:00:00,CNC003,运行中,390.0,0.0,24,0.17,31.4,2025-04-27,2025-03-29,故障频发
2025-04-26 19:00:00,CNC003,运行中,391.0,0.0,24,0.41,28.2,2025-04-27,2025-03-29,故障频发
2025-04-26 20:00:00,CNC003,待机,391.0,0.0,24,0.35,22.0,2025-04-27,2025-03-29,故障频发
2025-04-26 21:00:00,CNC003,运行中,392.0,0.0,24,0.45,27.6,2025-04-27,2025-03-29,故障频发
2025-04-26 22:00:00,CNC003,运行中,393.0,0.0,24,0.2,27.0,2025-04-27,2025-03-29,故障频发
2025-04-26 23:00:00,CNC003,运行中,394.0,0.0,24,0.46,28.3,2025-04-27,2025-03-29,故障频发
2025-04-26 16:00:00,CNC004,待维护,367.0,0.0,24,0.27,21.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 17:00:00,CNC004,运行中,368.0,0.0,24,0.58,40.04,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-26 18:00:00,CNC004,待维护,368.0,0.0,24,0.66,26.0,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 19:00:00,CNC004,运行中,369.0,0.0,24,0.41,34.1,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 20:00:00,CNC004,运行中,370.0,0.0,24,0.82,32.9,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 21:00:00,CNC004,待维护,370.0,0.0,24,0.76,30.6,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-26 22:00:00,CNC004,运行中,371.0,0.0,24,0.2,25.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 23:00:00,CNC004,故障,371.0,1.0,25,0.45,33.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-26 16:00:00,CNC005,待维护,360.0,0.0,34,0.17,23.4,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 17:00:00,CNC005,运行中,361.0,0.0,34,0.49,27.1,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 18:00:00,CNC005,待维护,361.0,0.0,34,0.72,42.64,2025-04-21,2025-04-01,振动异常|温度异常|需要维护|故障频发
2025-04-26 19:00:00,CNC005,运行中,362.0,0.0,34,0.37,31.0,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 20:00:00,CNC005,待机,362.0,0.0,34,0.11,25.7,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 21:00:00,CNC005,运行中,363.0,0.0,34,0.33,33.0,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 22:00:00,CNC005,运行中,364.0,0.0,34,0.36,29.380000000000003,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-26 23:00:00,CNC005,运行中,365.0,0.0,34,0.31,28.340000000000003,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-27 00:00:00,CNC001,运行中,384.0,0.0,31,0.16,22.2,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 01:00:00,CNC001,运行中,385.0,0.0,31,0.8,40.300000000000004,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-27 02:00:00,CNC001,待维护,385.0,0.0,31,0.96,27.3,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-27 03:00:00,CNC001,故障,385.0,1.0,32,0.94,24.6,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-27 04:00:00,CNC001,运行中,386.0,0.0,32,0.37,27.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 05:00:00,CNC001,待机,386.0,0.0,32,0.3,40.300000000000004,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-27 06:00:00,CNC001,运行中,387.0,0.0,32,0.36,32.6,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 07:00:00,CNC001,待机,387.0,0.0,32,0.32,28.8,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 00:00:00,CNC002,运行中,384.0,0.0,32,0.4,40.04,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-27 01:00:00,CNC002,待维护,384.0,0.0,32,0.24,23.5,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 02:00:00,CNC002,待维护,384.0,0.0,32,0.38,29.8,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 03:00:00,CNC002,运行中,385.0,0.0,32,0.27,33.4,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 04:00:00,CNC002,运行中,386.0,0.0,32,0.2,27.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 05:00:00,CNC002,待维护,386.0,0.0,32,0.48,36.92,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-27 06:00:00,CNC002,故障,386.0,1.0,33,0.27,24.6,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 07:00:00,CNC002,故障,386.0,1.0,34,0.43,28.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-27 00:00:00,CNC003,运行中,395.0,0.0,24,0.4,23.8,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-27 01:00:00,CNC003,故障,395.0,1.0,25,0.2,38.35,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-27 02:00:00,CNC003,运行中,396.0,0.0,25,0.72,33.1,2025-04-27,2025-03-29,振动异常|需要维护|故障频发
2025-04-27 03:00:00,CNC003,运行中,397.0,0.0,25,0.5,22.8,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-27 04:00:00,CNC003,运行中,398.0,0.0,25,0.28,43.160000000000004,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-27 05:00:00,CNC003,待维护,398.0,0.0,25,0.34,40.56,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-27 06:00:00,CNC003,待维护,398.0,0.0,25,0.32,29.25,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-27 07:00:00,CNC003,待维护,398.0,0.0,25,0.11,39.910000000000004,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-27 00:00:00,CNC004,运行中,372.0,0.0,25,0.47,34.0,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-27 01:00:00,CNC004,待维护,372.0,0.0,25,0.48,28.730000000000004,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-27 02:00:00,CNC004,运行中,373.0,0.0,25,0.8,33.15,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-04-27 03:00:00,CNC004,待维护,373.0,0.0,25,0.4,29.6,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-27 04:00:00,CNC004,待维护,373.0,0.0,25,0.17,20.4,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-27 05:00:00,CNC004,待机,373.0,0.0,25,0.27,44.72,2025-04-22,2025-03-25,温度异常|需要维护|故障频发
2025-04-27 06:00:00,CNC004,待维护,373.0,0.0,25,0.3,26.78,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-27 07:00:00,CNC004,待维护,373.0,0.0,25,0.27,26.4,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-27 00:00:00,CNC005,待维护,365.0,0.0,34,0.47,24.7,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-27 01:00:00,CNC005,运行中,366.0,0.0,34,0.13,33.0,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-27 02:00:00,CNC005,运行中,367.0,0.0,34,0.6,20.9,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-27 03:00:00,CNC005,待维护,367.0,0.0,34,0.24,43.29,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-04-27 04:00:00,CNC005,运行中,368.0,0.0,34,0.56,33.28,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-27 05:00:00,CNC005,待维护,368.0,0.0,34,0.15,20.4,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-27 06:00:00,CNC005,运行中,369.0,0.0,34,0.36,25.1,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-27 07:00:00,CNC005,运行中,370.0,0.0,34,0.22,20.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-27 08:00:00,CNC001,运行中,388.0,0.0,32,0.86,35.0,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-27 09:00:00,CNC001,待维护,388.0,0.0,32,0.64,28.21,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
