时间戳,工号,班次,操作时长,熟练度,操作类型,操作结果,上次培训日期,预警状态
2025-04-24 10:27:54.416629,W007,白班,0.64,0.76,维护,正常,2025-02-27,正常
2025-04-24 08:17:17.864953,W007,白班,1.94,0.83,上料,正常,2025-02-27,正常
2025-04-24 12:10:59.901207,W008,白班,0.51,0.69,下料,正常,2024-11-12,效率低下|需要培训
2025-04-24 14:58:29.748320,W008,白班,0.82,0.65,上料,正常,2024-11-12,效率低下|需要培训
2025-04-24 11:31:04.806275,W008,白班,1.26,0.69,下料,正常,2024-11-12,效率低下|需要培训
2025-04-24 15:21:12.512007,W009,白班,1.64,0.71,调试,正常,2024-12-05,效率低下|需要培训
2025-04-24 09:17:24.246434,W009,白班,1.95,0.83,调试,正常,2024-12-05,需要培训
2025-04-24 10:22:16.364657,W009,白班,1.69,0.81,下料,正常,2024-12-05,需要培训
2025-04-24 14:26:36.871256,W010,白班,0.57,0.82,上料,正常,2024-12-14,需要培训
2025-04-24 10:57:42.307507,W010,白班,1.39,0.87,质检,正常,2024-12-14,需要培训
2025-04-24 11:12:49.614912,W010,白班,0.65,0.87,上料,正常,2024-12-14,需要培训
2025-04-24 14:37:59.318081,W010,白班,1.11,0.82,调试,正常,2024-12-14,需要培训
2025-04-24 22:21:19.918152,W001,夜班,1.83,0.56,下料,正常,2025-02-04,效率低下
2025-04-24 21:08:13.549654,W001,夜班,1.33,0.57,调试,正常,2025-02-04,效率低下
2025-04-24 17:58:30.914644,W001,白班,0.51,0.68,上料,正常,2025-02-04,效率低下
2025-04-24 18:53:52.402820,W001,夜班,0.98,0.6,质检,正常,2025-02-04,效率低下
2025-04-24 19:10:02.678737,W002,夜班,1.41,0.71,维护,正常,2025-02-28,效率低下
2025-04-24 22:03:04.436030,W002,夜班,1.44,0.62,质检,正常,2025-02-28,效率低下
2025-04-24 18:40:46.614042,W003,夜班,1.25,0.6,维护,正常,2024-10-21,效率低下|需要培训
2025-04-24 22:52:47.853835,W003,夜班,0.9,0.53,调试,正常,2024-10-21,效率低下|需要培训
2025-04-24 17:03:58.540473,W003,白班,0.63,0.69,维护,正常,2024-10-21,效率低下|需要培训
2025-04-24 16:28:53.594558,W003,白班,0.52,0.7,上料,正常,2024-10-21,效率低下|需要培训
2025-04-24 20:57:36.840370,W004,夜班,1.71,0.58,下料,正常,2025-02-03,效率低下
2025-04-24 16:01:22.828405,W004,白班,1.86,0.78,下料,正常,2025-02-03,正常
2025-04-24 18:03:06.932356,W004,夜班,1.29,0.65,质检,正常,2025-02-03,效率低下
2025-04-24 19:22:10.155629,W004,夜班,1.72,0.62,质检,异常,2025-02-03,效率低下
2025-04-24 21:38:47.502761,W005,夜班,1.91,0.76,上料,正常,2025-02-07,正常
2025-04-24 22:48:17.950231,W005,夜班,0.69,0.75,调试,正常,2025-02-07,效率低下
2025-04-24 23:13:54.205409,W006,夜班,1.99,0.65,调试,正常,2024-12-29,效率低下|需要培训
2025-04-24 23:21:57.582146,W006,夜班,0.8,0.65,调试,正常,2024-12-29,效率低下|需要培训
2025-04-24 23:31:14.436805,W007,夜班,0.59,0.56,调试,正常,2025-02-27,效率低下
2025-04-24 22:49:37.085625,W007,夜班,0.62,0.58,维护,正常,2025-02-27,效率低下
2025-04-24 18:06:24.658738,W008,夜班,0.74,0.64,下料,正常,2024-11-12,效率低下|需要培训
2025-04-24 22:49:33.977374,W008,夜班,2.0,0.59,调试,正常,2024-11-12,效率低下|需要培训
2025-04-24 18:41:26.025094,W008,夜班,1.61,0.63,调试,正常,2024-11-12,效率低下|需要培训
2025-04-24 16:52:58.711076,W008,白班,0.84,0.73,调试,正常,2024-11-12,效率低下|需要培训
2025-04-24 18:56:19.485104,W009,夜班,0.98,0.72,质检,正常,2024-12-05,效率低下|需要培训
2025-04-24 21:53:29.595390,W009,夜班,0.91,0.67,下料,正常,2024-12-05,效率低下|需要培训
2025-04-24 17:11:04.094807,W010,白班,1.21,0.89,上料,正常,2024-12-14,需要培训
2025-04-24 22:09:28.382792,W010,夜班,1.2,0.74,上料,正常,2024-12-14,效率低下|需要培训
2025-04-24 21:54:58.158382,W010,夜班,1.7,0.75,上料,正常,2024-12-14,效率低下|需要培训
2025-04-25 03:38:05.790391,W001,夜班,1.79,0.59,上料,正常,2025-02-04,效率低下
2025-04-25 00:27:40.058487,W001,夜班,1.27,0.63,维护,正常,2025-02-04,效率低下
2025-04-25 06:22:19.367579,W002,白班,1.65,0.68,下料,正常,2025-02-28,效率低下
2025-04-25 02:02:22.930835,W002,夜班,1.91,0.74,上料,正常,2025-02-28,效率低下
2025-04-25 03:50:26.468589,W002,夜班,1.68,0.69,下料,正常,2025-02-28,效率低下
2025-04-25 02:18:39.159649,W002,夜班,0.73,0.73,上料,正常,2025-02-28,效率低下
2025-04-25 04:36:01.429043,W003,夜班,0.76,0.57,质检,正常,2024-10-21,效率低下|需要培训
2025-04-25 07:13:23.399296,W003,白班,1.55,0.59,上料,正常,2024-10-21,效率低下|需要培训
2025-04-25 03:24:59.935141,W004,夜班,1.62,0.62,下料,正常,2025-02-03,效率低下
2025-04-25 05:22:20.541566,W004,夜班,1.75,0.57,上料,正常,2025-02-03,效率低下
2025-04-25 02:50:51.539449,W005,夜班,1.47,0.79,上料,正常,2025-02-07,正常
2025-04-25 02:41:35.441136,W005,夜班,1.41,0.79,上料,正常,2025-02-07,正常
2025-04-25 07:09:36.448232,W005,白班,1.85,0.83,质检,正常,2025-02-07,正常
2025-04-25 02:17:10.043721,W005,夜班,0.53,0.8,下料,正常,2025-02-07,正常
2025-04-25 06:47:49.173798,W006,白班,1.02,0.72,质检,正常,2024-12-29,效率低下|需要培训
2025-04-25 07:23:41.048219,W006,白班,1.26,0.72,维护,正常,2024-12-29,效率低下|需要培训
2025-04-25 06:36:07.308074,W007,白班,1.11,0.65,上料,正常,2025-02-27,效率低下
2025-04-25 00:49:07.189297,W007,夜班,0.52,0.73,调试,正常,2025-02-27,效率低下
2025-04-25 02:22:45.150725,W008,夜班,1.02,0.64,维护,正常,2024-11-12,效率低下|需要培训
2025-04-25 01:05:16.069449,W008,夜班,1.19,0.65,下料,正常,2024-11-12,效率低下|需要培训
2025-04-25 02:49:55.241515,W009,夜班,1.7,0.72,维护,正常,2024-12-05,效率低下|需要培训
2025-04-25 00:41:21.170455,W009,夜班,1.19,0.75,维护,异常,2024-12-05,需要培训
2025-04-25 05:33:38.882506,W009,夜班,0.72,0.67,上料,正常,2024-12-05,效率低下|需要培训
2025-04-25 01:25:36.107185,W010,夜班,1.34,0.8,维护,正常,2024-12-14,需要培训
2025-04-25 01:16:36.646029,W010,夜班,1.91,0.8,上料,正常,2024-12-14,需要培训
2025-04-25 05:43:12.368696,W010,夜班,0.62,0.75,维护,正常,2024-12-14,效率低下|需要培训
2025-04-25 15:57:49.898775,W001,白班,0.58,0.59,上料,正常,2025-02-04,效率低下
2025-04-25 11:33:53.578133,W001,白班,1.33,0.66,质检,正常,2025-02-04,效率低下
2025-04-25 15:13:54.332656,W001,白班,1.65,0.6,上料,正常,2025-02-04,效率低下
2025-04-25 14:46:27.873160,W002,白班,1.77,0.67,调试,正常,2025-02-28,效率低下
2025-04-25 10:24:30.837265,W002,白班,0.53,0.81,下料,正常,2025-02-28,正常
2025-04-25 11:08:54.722445,W002,白班,1.31,0.79,维护,正常,2025-02-28,正常
2025-04-25 10:21:43.671960,W003,白班,0.88,0.67,调试,正常,2024-10-21,效率低下|需要培训
2025-04-25 08:57:07.804579,W003,白班,1.79,0.69,维护,正常,2024-10-21,效率低下|需要培训
2025-04-25 13:55:32.066728,W003,白班,1.6,0.61,质检,正常,2024-10-21,效率低下|需要培训
2025-04-25 10:24:11.001238,W004,白班,1.43,0.72,维护,正常,2025-02-03,效率低下
2025-04-25 09:25:31.134633,W004,白班,0.73,0.74,质检,正常,2025-02-03,效率低下
2025-04-25 08:37:57.295291,W004,白班,0.89,0.76,维护,正常,2025-02-03,正常
2025-04-25 08:09:18.722398,W005,白班,1.51,0.91,下料,正常,2025-02-07,正常
2025-04-25 12:01:23.397414,W005,白班,1.94,0.86,上料,正常,2025-02-07,正常
2025-04-25 12:46:56.074267,W005,白班,1.52,0.86,质检,正常,2025-02-07,正常
2025-04-25 11:40:11.156423,W005,白班,0.59,0.87,质检,正常,2025-02-07,正常
2025-04-25 08:49:20.500711,W006,白班,1.98,0.8,下料,正常,2024-12-29,需要培训
2025-04-25 08:04:35.392559,W006,白班,1.95,0.81,下料,正常,2024-12-29,需要培训
2025-04-25 10:49:37.651008,W007,白班,0.63,0.75,下料,正常,2025-02-27,正常
2025-04-25 08:53:33.754141,W007,白班,1.4,0.81,下料,正常,2025-02-27,正常
2025-04-25 15:57:12.741534,W007,白班,1.5,0.61,下料,正常,2025-02-27,效率低下
2025-04-25 08:06:45.527609,W007,白班,1.74,0.83,调试,正常,2025-02-27,正常
2025-04-25 12:03:33.465257,W008,白班,1.26,0.69,上料,异常,2024-11-12,效率低下|需要培训
2025-04-25 15:10:11.954626,W008,白班,1.27,0.65,上料,正常,2024-11-12,效率低下|需要培训
2025-04-25 14:42:50.884459,W009,白班,0.72,0.72,调试,正常,2024-12-05,效率低下|需要培训
2025-04-25 14:43:35.579147,W009,白班,1.71,0.72,下料,正常,2024-12-05,效率低下|需要培训
2025-04-25 09:34:52.214312,W010,白班,0.87,0.89,下料,正常,2024-12-14,需要培训
2025-04-25 08:44:14.595238,W010,白班,0.78,0.9,调试,正常,2024-12-14,需要培训
2025-04-25 09:32:38.102149,W010,白班,1.22,0.89,上料,正常,2024-12-14,需要培训
2025-04-25 15:18:19.457579,W010,白班,1.12,0.81,下料,正常,2024-12-14,需要培训
2025-04-25 18:30:20.681302,W001,夜班,1.89,0.61,质检,正常,2025-02-04,效率低下
2025-04-25 16:01:47.142271,W001,白班,0.85,0.71,下料,正常,2025-02-04,效率低下
2025-04-25 19:30:16.637742,W002,夜班,0.87,0.7,上料,正常,2025-02-28,效率低下
2025-04-25 21:01:18.999155,W002,夜班,1.11,0.65,维护,正常,2025-02-28,效率低下
2025-04-25 19:50:29.046024,W002,夜班,0.58,0.69,调试,正常,2025-02-28,效率低下
2025-04-25 18:19:56.509391,W003,夜班,0.62,0.6,维护,正常,2024-10-21,效率低下|需要培训
2025-04-25 18:32:05.798034,W003,夜班,0.84,0.6,上料,正常,2024-10-21,效率低下|需要培训
2025-04-25 19:56:21.294554,W004,夜班,1.38,0.61,下料,正常,2025-02-03,效率低下
2025-04-25 22:28:46.499026,W004,夜班,0.86,0.55,维护,正常,2025-02-03,效率低下
2025-04-25 17:10:54.579666,W005,白班,0.96,0.9,上料,正常,2025-02-07,正常
2025-04-25 23:39:26.622406,W005,夜班,1.93,0.74,下料,正常,2025-02-07,效率低下
2025-04-25 23:43:09.481375,W005,夜班,1.58,0.74,调试,正常,2025-02-07,效率低下
2025-04-25 17:35:59.119694,W005,白班,0.87,0.9,维护,正常,2025-02-07,正常
2025-04-25 20:26:20.424183,W006,夜班,0.9,0.68,质检,正常,2024-12-29,效率低下|需要培训
2025-04-25 22:21:25.626971,W006,夜班,1.24,0.66,调试,正常,2024-12-29,效率低下|需要培训
2025-04-25 20:20:18.713641,W006,夜班,1.8,0.68,维护,正常,2024-12-29,效率低下|需要培训
2025-04-25 16:06:28.959202,W007,白班,0.99,0.83,下料,正常,2025-02-27,正常
2025-04-25 23:38:14.078012,W007,夜班,0.91,0.56,下料,正常,2025-02-27,效率低下
2025-04-25 18:48:04.050582,W008,夜班,0.61,0.63,下料,正常,2024-11-12,效率低下|需要培训
2025-04-25 18:41:33.447697,W008,夜班,1.7,0.63,质检,正常,2024-11-12,效率低下|需要培训
2025-04-25 23:11:15.256607,W008,夜班,1.05,0.58,质检,正常,2024-11-12,效率低下|需要培训
2025-04-25 17:13:38.424430,W008,白班,0.75,0.72,维护,异常,2024-11-12,效率低下|需要培训
2025-04-25 17:42:34.127152,W009,白班,1.21,0.82,质检,正常,2024-12-05,需要培训
2025-04-25 16:04:17.745656,W009,白班,0.97,0.85,质检,正常,2024-12-05,需要培训
2025-04-25 16:47:48.779904,W009,白班,1.89,0.84,质检,正常,2024-12-05,需要培训
2025-04-25 22:39:32.929572,W010,夜班,1.33,0.74,维护,正常,2024-12-14,效率低下|需要培训
2025-04-25 21:34:52.676868,W010,夜班,0.61,0.75,下料,正常,2024-12-14,需要培训
2025-04-25 23:55:29.792103,W010,夜班,0.87,0.72,下料,正常,2024-12-14,效率低下|需要培训
2025-04-25 17:40:47.152714,W010,白班,0.51,0.89,上料,正常,2024-12-14,需要培训
2025-04-26 01:13:08.462745,W001,夜班,0.58,0.62,质检,正常,2025-02-04,效率低下
2025-04-26 03:20:10.003648,W001,夜班,1.22,0.6,上料,正常,2025-02-04,效率低下
2025-04-26 06:17:05.484783,W002,白班,1.15,0.68,维护,正常,2025-02-28,效率低下
2025-04-26 05:56:26.106067,W002,夜班,1.85,0.63,下料,正常,2025-02-28,效率低下
2025-04-26 02:51:12.814074,W002,夜班,0.55,0.72,调试,正常,2025-02-28,效率低下
2025-04-26 05:36:23.477957,W003,夜班,0.56,0.55,下料,正常,2024-10-21,效率低下|需要培训
2025-04-26 01:34:13.057856,W003,夜班,1.22,0.61,下料,正常,2024-10-21,效率低下|需要培训
2025-04-26 00:05:15.034620,W003,夜班,1.77,0.63,调试,正常,2024-10-21,效率低下|需要培训
2025-04-26 02:59:58.940088,W003,夜班,1.51,0.59,下料,正常,2024-10-21,效率低下|需要培训
2025-04-26 02:45:15.293564,W004,夜班,0.63,0.64,上料,正常,2025-02-03,效率低下
2025-04-26 04:43:36.858323,W004,夜班,0.78,0.59,调试,正常,2025-02-03,效率低下
2025-04-26 00:37:34.489263,W004,夜班,1.61,0.69,调试,正常,2025-02-03,效率低下
2025-04-26 03:48:19.193386,W005,夜班,1.68,0.78,下料,正常,2025-02-07,正常
2025-04-26 00:39:43.097887,W005,夜班,1.87,0.82,维护,正常,2025-02-07,正常
2025-04-26 01:02:05.479043,W005,夜班,1.3,0.81,维护,正常,2025-02-07,正常
2025-04-26 01:01:52.568302,W006,夜班,1.67,0.72,下料,正常,2024-12-29,效率低下|需要培训
2025-04-26 06:03:51.026406,W006,白班,0.94,0.73,下料,正常,2024-12-29,效率低下|需要培训
2025-04-26 00:49:55.366584,W007,夜班,0.74,0.73,下料,正常,2025-02-27,效率低下
2025-04-26 00:46:57.656389,W007,夜班,1.07,0.73,调试,正常,2025-02-27,效率低下
2025-04-26 03:08:28.730483,W008,夜班,1.63,0.63,调试,正常,2024-11-12,效率低下|需要培训
2025-04-26 03:11:34.491627,W008,夜班,1.89,0.63,上料,正常,2024-11-12,效率低下|需要培训
2025-04-26 03:22:20.046508,W009,夜班,1.95,0.71,上料,正常,2024-12-05,效率低下|需要培训
2025-04-26 02:42:21.898067,W009,夜班,0.58,0.72,维护,正常,2024-12-05,效率低下|需要培训
2025-04-26 04:05:52.353024,W009,夜班,1.87,0.7,调试,正常,2024-12-05,效率低下|需要培训
2025-04-26 02:23:38.816411,W010,夜班,0.93,0.79,上料,正常,2024-12-14,需要培训
2025-04-26 04:26:15.912036,W010,夜班,1.19,0.77,维护,正常,2024-12-14,需要培训
2025-04-26 06:19:12.908394,W010,白班,1.64,0.82,上料,正常,2024-12-14,需要培训
2025-04-26 05:53:16.757446,W010,夜班,1.65,0.75,调试,正常,2024-12-14,效率低下|需要培训
2025-04-26 10:12:13.275195,W001,白班,0.81,0.68,调试,正常,2025-02-04,效率低下
2025-04-26 09:27:34.431213,W001,白班,1.95,0.69,下料,正常,2025-02-04,效率低下
2025-04-26 14:56:46.506510,W002,白班,1.22,0.66,调试,正常,2025-02-28,效率低下
2025-04-26 09:03:17.188643,W002,白班,1.6,0.86,维护,正常,2025-02-28,正常
2025-04-26 12:35:01.427074,W002,白班,0.56,0.74,维护,正常,2025-02-28,效率低下
2025-04-26 13:01:50.522854,W002,白班,0.72,0.73,下料,正常,2025-02-28,效率低下
2025-04-26 12:03:30.605404,W003,白班,1.2,0.64,上料,正常,2024-10-21,效率低下|需要培训
2025-04-26 09:35:55.170070,W003,白班,1.89,0.68,维护,正常,2024-10-21,效率低下|需要培训
2025-04-26 14:12:41.201911,W003,白班,1.58,0.6,质检,正常,2024-10-21,效率低下|需要培训
2025-04-26 12:26:51.163078,W004,白班,1.06,0.66,维护,正常,2025-02-03,效率低下
2025-04-26 10:06:57.960061,W004,白班,2.0,0.72,下料,正常,2025-02-03,效率低下
2025-04-26 14:10:59.523659,W004,白班,1.54,0.62,上料,正常,2025-02-03,效率低下
2025-04-26 11:35:56.264323,W005,白班,1.94,0.87,调试,正常,2025-02-07,正常
2025-04-26 15:14:53.672749,W005,白班,0.99,0.82,调试,正常,2025-02-07,正常
2025-04-26 10:41:16.002738,W006,白班,1.07,0.78,上料,正常,2024-12-29,需要培训
2025-04-26 08:18:10.448648,W006,白班,1.37,0.81,上料,正常,2024-12-29,需要培训
2025-04-26 12:12:03.295931,W007,白班,1.66,0.72,下料,正常,2025-02-27,效率低下
2025-04-26 13:37:48.131873,W007,白班,0.67,0.68,下料,正常,2025-02-27,效率低下
2025-04-26 10:27:39.919070,W007,白班,1.22,0.76,上料,正常,2025-02-27,正常
2025-04-26 11:11:27.094412,W007,白班,0.55,0.74,调试,正常,2025-02-27,效率低下
2025-04-26 15:58:45.343596,W008,白班,1.28,0.64,下料,正常,2024-11-12,效率低下|需要培训
2025-04-26 10:06:14.887044,W008,白班,1.72,0.71,下料,正常,2024-11-12,效率低下|需要培训
2025-04-26 14:00:06.853578,W008,白班,1.59,0.66,上料,正常,2024-11-12,效率低下|需要培训
2025-04-26 12:22:53.586297,W009,白班,1.28,0.77,下料,正常,2024-12-05,需要培训
2025-04-26 14:38:27.824266,W009,白班,1.31,0.73,质检,正常,2024-12-05,效率低下|需要培训
2025-04-26 14:13:37.829467,W009,白班,1.8,0.73,维护,正常,2024-12-05,效率低下|需要培训
2025-04-26 10:05:12.225649,W010,白班,2.0,0.88,维护,正常,2024-12-14,需要培训
2025-04-26 09:10:18.963416,W010,白班,1.61,0.89,上料,正常,2024-12-14,需要培训
2025-04-26 21:27:40.584759,W001,夜班,0.68,0.57,质检,正常,2025-02-04,效率低下
2025-04-26 19:03:25.924282,W001,夜班,0.74,0.6,下料,正常,2025-02-04,效率低下
2025-04-26 22:05:45.519695,W001,夜班,0.74,0.56,维护,正常,2025-02-04,效率低下
2025-04-26 20:10:27.295816,W001,夜班,1.69,0.58,维护,正常,2025-02-04,效率低下
2025-04-26 16:03:48.196002,W002,白班,1.16,0.89,质检,正常,2025-02-28,正常
2025-04-26 19:10:05.157969,W002,夜班,1.28,0.71,调试,正常,2025-02-28,效率低下
2025-04-26 20:44:26.218415,W002,夜班,0.78,0.66,质检,正常,2025-02-28,效率低下
2025-04-26 21:07:37.407091,W003,夜班,1.69,0.56,下料,正常,2024-10-21,效率低下|需要培训
2025-04-26 20:01:42.397171,W003,夜班,1.8,0.58,上料,正常,2024-10-21,效率低下|需要培训
2025-04-26 22:44:38.273023,W004,夜班,1.9,0.54,维护,正常,2025-02-03,效率低下
2025-04-26 22:12:52.791940,W004,夜班,0.61,0.55,上料,异常,2025-02-03,效率低下
2025-04-26 22:57:22.835202,W005,夜班,1.47,0.75,维护,正常,2025-02-07,效率低下
2025-04-26 21:54:12.850813,W005,夜班,1.75,0.76,质检,正常,2025-02-07,正常
2025-04-26 21:44:21.332249,W005,夜班,0.67,0.76,上料,正常,2025-02-07,正常
2025-04-26 19:35:20.466206,W006,夜班,1.7,0.69,调试,正常,2024-12-29,效率低下|需要培训
2025-04-26 16:41:00.641351,W006,白班,1.85,0.8,维护,正常,2024-12-29,需要培训
2025-04-26 16:49:14.773962,W006,白班,1.44,0.8,上料,正常,2024-12-29,需要培训
2025-04-26 23:37:36.810236,W007,夜班,0.87,0.56,上料,正常,2025-02-27,效率低下
2025-04-26 16:34:42.821371,W007,白班,1.95,0.82,上料,正常,2025-02-27,正常
2025-04-26 18:57:20.786900,W007,夜班,0.86,0.68,调试,正常,2025-02-27,效率低下
2025-04-26 20:31:39.019832,W007,夜班,1.45,0.64,上料,正常,2025-02-27,效率低下
2025-04-26 18:28:00.968679,W008,夜班,1.05,0.64,维护,正常,2024-11-12,效率低下|需要培训
2025-04-26 23:03:35.219361,W008,夜班,1.09,0.59,下料,正常,2024-11-12,效率低下|需要培训
2025-04-26 18:32:14.587732,W009,夜班,0.87,0.72,质检,正常,2024-12-05,效率低下|需要培训
2025-04-26 21:55:27.957794,W009,夜班,1.65,0.67,质检,正常,2024-12-05,效率低下|需要培训
2025-04-26 17:14:38.424366,W010,白班,1.73,0.89,调试,正常,2024-12-14,需要培训
2025-04-26 16:07:07.564781,W010,白班,1.82,0.91,质检,正常,2024-12-14,需要培训
2025-04-26 20:13:24.715570,W010,夜班,1.78,0.77,下料,正常,2024-12-14,需要培训
2025-04-26 20:13:10.337699,W010,夜班,1.87,0.77,调试,正常,2024-12-14,需要培训
2025-04-27 05:14:50.700555,W001,夜班,0.65,0.57,下料,正常,2025-02-04,效率低下
2025-04-27 05:15:28.811970,W001,夜班,1.14,0.57,调试,正常,2025-02-04,效率低下
2025-04-27 02:37:47.825584,W002,夜班,0.58,0.72,维护,正常,2025-02-28,效率低下
2025-04-27 02:47:14.426156,W002,夜班,1.31,0.72,维护,正常,2025-02-28,效率低下
2025-04-27 01:22:21.544379,W002,夜班,1.23,0.76,维护,正常,2025-02-28,正常
2025-04-27 00:04:15.469928,W003,夜班,1.7,0.63,下料,正常,2024-10-21,效率低下|需要培训
2025-04-27 02:52:43.381598,W003,夜班,0.91,0.59,下料,正常,2024-10-21,效率低下|需要培训
2025-04-27 06:47:21.365317,W003,白班,0.68,0.6,调试,正常,2024-10-21,效率低下|需要培训
2025-04-27 02:33:09.914108,W003,夜班,1.77,0.6,调试,正常,2024-10-21,效率低下|需要培训
